order_no,booking_time,pickup_time,drop_off_time,driver_id,booking_pickup_latitude,booking_pickup_longitude,booking_destination_latitude,booking_destination_longitude,status,fare,surge_multiplier,customer_id,discount_amt,pickup_s2id_15,dropoff_s2id_15,pickup_s2id_14,dropoff_s2id_14,pickup_s2id_13,dropoff_s2id_13,trip_id,n_order,n_trip,n_cancel,time_period,weekend,wait_time_x,travel_time_x,wait_time_y,travel_time_y
RB-2986128694,2019-11-08 21:34:50,2019-11-08 21:42:01,2019-11-08 21:53:51,700119755.0,1.277395,103.841731,1.293431,103.827944,1,700,1.2000000476837158,132085,0.0,3592211605502296064,3592211706434027520,3592211608723521536,3592211703212802048,3592211604428554240,3592211707507769344,251,1,1,0,pm_peak,0,0 days 00:07:11,0 days 00:11:50,0 days 00:07:11,0 days 00:11:50
RB-2986270510,2019-11-08 22:19:27,2019-11-08 22:29:28,2019-11-08 22:41:35,700682590.0,1.293431,103.827944,1.282053,103.847676,1,1060,2.0,132085,0.0,3592211706434027520,3592211195332919296,3592211703212802048,3592211196406661120,3592211707507769344,3592211192111693824,252,1,1,0,pm_peak,0,0 days 00:10:01,0 days 00:12:07,0 days 00:10:01,0 days 00:12:07
RB-2986596960,2019-11-09 01:27:25,2019-11-09 01:35:02,2019-11-09 01:44:34,700159751.0,1.301741,103.858488,1.293431,103.827944,1,2010,2.25,132085,0.0,3592211899707555840,3592211706434027520,3592211900781297664,3592211703212802048,3592211913666199552,3592211707507769344,253,1,1,0,midnight,1,0 days 00:07:37,0 days 00:09:32,0 days 00:07:37,0 days 00:09:32
RB-2988245731,2019-11-09 16:02:28,2019-11-09 16:08:33,2019-11-09 16:14:40,700277159.0,1.291201,103.850459,1.27836,103.843351,1,640,1.2999999523162842,132085,0.0,3592211830988079104,3592211609797263360,3592211832061820928,3592211608723521536,3592211844946722816,3592211604428554240,254,1,1,0,day_nonpeak,1,0 days 00:06:05,0 days 00:06:07,0 days 00:06:05,0 days 00:06:07
RB-2988872649,2019-11-09 19:10:21,2019-11-09 19:20:35,2019-11-09 19:32:51,700244663.0,1.288979,103.852117,1.293431,103.827944,1,830,1.2999999523162842,132085,0.0,3592211182448017408,3592211706434027520,3592211179226791936,3592211703212802048,3592211192111693824,3592211707507769344,255,1,1,0,pm_peak,1,0 days 00:10:14,0 days 00:12:16,0 days 00:10:14,0 days 00:12:16
RB-2990570557,2019-11-10 12:00:00,2019-11-10 12:06:12,2019-11-10 12:12:18,700205192.0,1.291077,103.841615,1.293431,103.827944,1,640,1.2000000476837158,132085,0.0,3592211820250660864,3592211706434027520,3592211823471886336,3592211703212802048,3592211810586984448,3592211707507769344,256,1,1,0,day_nonpeak,1,0 days 00:06:12,0 days 00:06:06,0 days 00:06:12,0 days 00:06:06
RB-2990784167,2019-11-10 13:13:45,2019-11-10 13:19:19,2019-11-10 13:25:51,700225629.0,1.293431,103.827944,1.28446,103.833632,1,700,1.399999976158142,132085,0.0,3592211706434027520,3592211624829648896,3592211703212802048,3592211625903390720,3592211707507769344,3592211638788292608,257,1,1,0,day_nonpeak,1,0 days 00:05:34,0 days 00:06:32,0 days 00:05:34,0 days 00:06:32
RB-2991325812,2019-11-10 16:11:07,,2019-11-10 16:11:52,700180994.0,1.284005,103.818122,1.293431,103.827944,3,700,1.0,132085,0.0,3592214261939568640,3592211706434027520,3592214263013310464,3592211703212802048,3592214250128408576,3592211707507769344,258,1,0,1,day_nonpeak,1,,,,
RB-2994046224,2019-11-11 11:53:03,,2019-11-11 11:53:07,700306936.0,1.293045,103.828287,1.287098,103.853555,3,600,1.0,132085,0.0,3592211706434027520,3592211176005566464,3592211703212802048,3592211179226791936,3592211707507769344,3592211192111693824,259,1,0,1,day_nonpeak,0,,,,
RB-2994047261,2019-11-11 11:53:23,2019-11-11 11:58:30,2019-11-11 12:10:49,700264014.0,1.293447,103.826953,1.287098,103.853555,1,600,1.0,132085,0.0,3592211695696609280,3592211176005566464,3592211694622867456,3592211179226791936,3592211707507769344,3592211192111693824,260,1,1,0,day_nonpeak,0,0 days 00:05:07,0 days 00:12:19,0 days 00:05:07,0 days 00:12:19
RB-2996044404,2019-11-11 19:58:05,2019-11-11 20:03:44,2019-11-11 20:34:36,700299315.0,1.293045,103.828287,1.338322,103.982989,1,2110,1.0,132085,0.0,3592211706434027520,3592250479251292160,3592211703212802048,3592250478177550336,3592211707507769344,3592250465292648448,261,1,1,0,pm_peak,0,0 days 00:05:39,0 days 00:30:52,0 days 00:05:39,0 days 00:30:52
RB-3054441038,2019-11-27 07:06:00,2019-11-27 07:09:33,2019-11-27 07:29:27,700671559.0,1.305647,103.836893,1.361117,103.990127,1,1600,1.0,132310,0.0,3592211773006020608,3592250215110803456,3592211771932278784,3592250211889577984,3592211776227246080,3592250224774479872,262,1,1,0,am_peak,0,0 days 00:03:33,0 days 00:19:54,0 days 00:03:33,0 days 00:19:54
RB-3016335266,2019-11-17 03:36:53,,2019-11-17 03:43:02,700304958.0,1.28484,103.86098,1.287505,103.847134,3,1000,1.0,132833,0.0,3592211169563115520,3592211186742984704,3592211170636857344,3592211187816726528,3592211157751955456,3592211192111693824,263,1,0,1,midnight,1,,,,
RB-3016338032,2019-11-17 03:46:04,,2019-11-17 03:46:54,700296305.0,1.28184,103.85883,1.287505,103.847134,3,1220,1.2999999523162842,132833,0.0,3592211163120664576,3592211186742984704,3592211162046922752,3592211187816726528,3592211157751955456,3592211192111693824,264,1,0,1,midnight,1,,,,
RB-3006122149,2019-11-14 13:24:47,2019-11-14 13:28:54,2019-11-14 13:39:31,700620406.0,1.303805,103.832083,1.296256,103.845383,1,600,1.0,132876,0.0,3592211749383700480,3592211839578013696,3592211746162475008,3592211840651755520,3592211741867507712,3592211844946722816,265,1,1,0,day_nonpeak,0,0 days 00:04:07,0 days 00:10:37,0 days 00:04:07,0 days 00:10:37
RB-3007877149,2019-11-14 19:55:49,2019-11-14 20:01:03,2019-11-14 20:13:19,700281595.0,1.296256,103.845383,1.302304,103.85788,1,780,1.399999976158142,132876,0.0,3592211839578013696,3592211899707555840,3592211840651755520,3592211900781297664,3592211844946722816,3592211913666199552,266,1,1,0,pm_peak,0,0 days 00:05:14,0 days 00:12:16,0 days 00:05:14,0 days 00:12:16
RB-2998899395,2019-11-12 16:18:25,2019-11-12 16:28:25,2019-11-12 16:38:16,700195466.0,1.30225749,103.83456282,1.2878374,103.8471374,1,640,1.100000023841858,132877,0.0,3592211766563569664,3592211186742984704,3592211763342344192,3592211187816726528,3592211776227246080,3592211192111693824,267,1,1,0,day_nonpeak,0,0 days 00:10:00,0 days 00:09:51,0 days 00:10:00,0 days 00:09:51
RB-2954783932,2019-11-01 09:03:56,2019-11-01 09:09:45,2019-11-01 09:23:29,700289392.0,1.30453,103.834002,1.322236,103.844039,1,790,1.2999999523162842,133280,0.7,3592211768711053312,3592212105865986048,3592211771932278784,3592212106939727872,3592211776227246080,3592212119824629760,268,1,1,0,am_peak,0,0 days 00:05:49,0 days 00:13:44,0 days 00:05:49,0 days 00:13:44
RB-2955475276,2019-11-01 12:17:58,2019-11-01 12:23:02,2019-11-01 12:26:15,700266878.0,1.32206,103.8447,1.320867,103.845477,1,600,1.2999999523162842,133280,0.6,3592212105865986048,3592212092981084160,3592212106939727872,3592212089759858688,3592212119824629760,3592212085464891392,269,1,1,0,day_nonpeak,0,0 days 00:05:04,0 days 00:03:13,0 days 00:05:04,0 days 00:03:13
RB-2975265569,2019-11-06 13:21:16,2019-11-06 13:30:23,2019-11-06 13:48:43,700383474.0,1.3095,103.893366,1.361117,103.990127,1,1470,1.100000023841858,133280,2.9,3592210132328513536,3592250215110803456,3592210131254771712,3592250211889577984,3592210126959804416,3592250224774479872,270,1,1,0,day_nonpeak,0,0 days 00:09:07,0 days 00:18:20,0 days 00:09:07,0 days 00:18:20
RB-3032312362,2019-11-21 10:37:36,2019-11-21 10:42:27,2019-11-21 11:08:50,700684727.0,1.3095,103.893366,1.321271,103.845753,1,910,1.100000023841858,133280,0.0,3592210132328513536,3592212092981084160,3592210131254771712,3592212089759858688,3592210126959804416,3592212085464891392,271,1,1,0,day_nonpeak,0,0 days 00:04:51,0 days 00:26:23,0 days 00:04:51,0 days 00:26:23
RB-3047600073,2019-11-25 11:10:03,2019-11-25 11:16:07,2019-11-25 11:27:41,700305083.0,1.304383,103.834597,1.321271,103.845753,1,650,1.0,133280,0.0,3592211768711053312,3592212092981084160,3592211771932278784,3592212089759858688,3592211776227246080,3592212085464891392,272,1,1,0,day_nonpeak,0,0 days 00:06:04,0 days 00:11:34,0 days 00:06:04,0 days 00:11:34
RB-2964654163,2019-11-03 18:08:42,2019-11-03 18:10:09,2019-11-03 18:24:23,700288362.0,1.293447,103.826953,1.298987,103.850229,1,700,1.100000023841858,133552,0.0,3592211695696609280,3592211951247163392,3592211694622867456,3592211952320905216,3592211707507769344,3592211948025937920,273,1,1,0,pm_peak,1,0 days 00:01:27,0 days 00:14:14,0 days 00:01:27,0 days 00:14:14
RB-2967429586,2019-11-04 14:11:53,2019-11-04 14:18:12,2019-11-04 14:25:41,700318803.0,1.283057,103.859639,1.298987,103.850229,1,650,1.0,133552,0.0,3592211158825697280,3592211951247163392,3592211162046922752,3592211952320905216,3592211157751955456,3592211948025937920,274,1,1,0,day_nonpeak,0,0 days 00:06:19,0 days 00:07:29,0 days 00:06:19,0 days 00:07:29
RB-3047432638,2019-11-25 10:20:28,2019-11-25 10:24:13,2019-11-25 10:48:40,700175613.0,1.301138,103.841973,1.276155,103.797141,1,900,1.0,133579,0.0,3592211785890922496,3592214133090549760,3592211789112147968,3592214134164291584,3592211776227246080,3592214147049193472,275,1,1,0,day_nonpeak,0,0 days 00:03:45,0 days 00:24:27,0 days 00:03:45,0 days 00:24:27
RB-3047688559,2019-11-25 11:37:15,2019-11-25 11:40:58,2019-11-25 12:02:22,700768507.0,1.276155,103.797141,1.300886,103.838356,1,890,1.0,133579,0.0,3592214133090549760,3592211764416086016,3592214134164291584,3592211763342344192,3592214147049193472,3592211776227246080,276,1,1,0,day_nonpeak,0,0 days 00:03:43,0 days 00:21:24,0 days 00:03:43,0 days 00:21:24
RB-3048270229,2019-11-25 14:22:29,2019-11-25 14:28:29,2019-11-25 14:52:35,700666538.0,1.301138,103.841973,1.360391,103.98964,1,1700,1.1,133579,0.0,3592211785890922496,3592250223700738048,3592211789112147968,3592250220479512576,3592211776227246080,3592250224774479872,277,1,1,0,day_nonpeak,0,0 days 00:06:00,0 days 00:24:06,0 days 00:06:00,0 days 00:24:06
RB-3070330696,2019-11-30 22:52:05,,2019-11-30 22:52:56,,1.306597,103.875588,1.302285,103.858964,2,1490,2.0,133709,0.0,3592210357814296576,3592211899707555840,3592210354593071104,3592211900781297664,3592210367477972992,3592211913666199552,278,1,0,1,pm_peak,1,,,,
RB-3034891364,2019-11-21 20:16:55,,2019-11-21 20:23:21,700208732.0,1.274932,103.799001,1.307143,103.832508,3,1180,1.399999976158142,133820,0.0,3592214167450288128,3592211747236216832,3592214168524029952,3592211746162475008,3592214181408931840,3592211741867507712,279,1,0,1,pm_peak,0,,,,
RB-3034919556,2019-11-21 20:23:30,,2019-11-21 20:26:28,,1.274932,103.799001,1.307143,103.832508,4,1350,1.600000023841858,133820,0.0,3592214167450288128,3592211747236216832,3592214168524029952,3592211746162475008,3592214181408931840,3592211741867507712,280,2,1,1,pm_peak,0,0 days 00:07:58,0 days 00:12:26,0 days 00:07:58,0 days 00:12:26
RB-3034932363,2019-11-21 20:26:36,2019-11-21 20:31:28,2019-11-21 20:43:54,700414217.0,1.274932,103.799001,1.307143,103.832508,1,1350,1.600000023841858,133820,0.0,3592214167450288128,3592211747236216832,3592214168524029952,3592211746162475008,3592214181408931840,3592211741867507712,280,2,1,1,pm_peak,0,0 days 00:07:58,0 days 00:12:26,0 days 00:07:58,0 days 00:12:26
RB-3064548386,2019-11-29 15:34:58,,2019-11-29 15:36:32,,1.28297452,103.8511924,1.2981006,103.8846032,2,1650,1.7,133864,0.0,3592211203922853888,3592210432976224256,3592211204996595712,3592210431902482432,3592211192111693824,3592210436197449728,281,2,0,2,day_nonpeak,0,,,,
RB-3064560114,2019-11-29 15:37:41,,2019-11-29 15:37:46,,1.28297452,103.8511924,1.2981006,103.8846032,2,1840,1.9,133864,0.0,3592211203922853888,3592210432976224256,3592211204996595712,3592210431902482432,3592211192111693824,3592210436197449728,281,2,0,2,day_nonpeak,0,,,,
RB-3066460390,2019-11-29 22:49:24,,2019-11-29 22:50:21,,1.282697523351952,103.82075686007738,1.2819912,103.8453478,2,1240,1.4,133864,0.0,3592214259792084992,3592211197480402944,3592214263013310464,3592211196406661120,3592214250128408576,3592211192111693824,282,1,0,1,pm_peak,0,,,,
RB-2970148970,2019-11-05 08:34:56,2019-11-05 08:41:40,2019-11-05 08:56:52,700257806.0,1.303399,103.836732,1.290969,103.860121,1,1160,2.0,133868,0.0,3592211775153504256,3592211869642784768,3592211771932278784,3592211866421559296,3592211776227246080,3592211879306461184,283,1,1,0,am_peak,0,0 days 00:06:44,0 days 00:15:12,0 days 00:06:44,0 days 00:15:12
RB-2972498039,2019-11-05 18:39:08,,2019-11-05 18:40:06,700262285.0,1.290428,103.859942,1.303399,103.836732,3,1050,1.7000000476837158,133868,0.0,3592211869642784768,3592211775153504256,3592211866421559296,3592211771932278784,3592211879306461184,3592211776227246080,284,1,0,1,pm_peak,0,,,,
RB-3010561892,2019-11-15 14:33:07,2019-11-15 14:37:32,2019-11-15 14:53:00,700264362.0,1.266981,103.859989,1.297802,103.835733,1,910,1.2000000476837158,134202,0.0,3592211294117167104,3592211805218275328,3592211290895941632,3592211806292017152,3592211295190908928,3592211810586984448,285,1,1,0,day_nonpeak,0,0 days 00:04:25,0 days 00:15:28,0 days 00:04:25,0 days 00:15:28
RB-3002663592,2019-11-13 15:39:54,2019-11-13 15:43:18,2019-11-13 15:58:17,700617987.0,1.289225,103.844268,1.274197,103.79996,1,920,1.100000023841858,134623,0.0,3592211826693111808,3592214167450288128,3592211823471886336,3592214168524029952,3592211810586984448,3592214181408931840,286,1,1,0,day_nonpeak,0,0 days 00:03:24,0 days 00:14:59,0 days 00:03:24,0 days 00:14:59
RB-3065830461,2019-11-29 19:47:09,2019-11-29 19:52:00,2019-11-29 20:06:19,700129789.0,1.311727,103.831282,1.324712,103.786209,1,1640,1.7,134692,3.0,3592212181027913728,3592212756553531392,3592212184249139200,3592212759774756864,3592212188544106496,3592212772659658752,287,1,1,0,pm_peak,0,0 days 00:04:51,0 days 00:14:19,0 days 00:04:51,0 days 00:14:19
RB-3066692738,2019-11-30 00:35:13,,2019-11-30 00:35:26,,1.324712,103.786209,1.311727,103.831282,2,1280,1.2,134692,2.5,3592212756553531392,3592212181027913728,3592212759774756864,3592212184249139200,3592212772659658752,3592212188544106496,288,1,0,1,midnight,1,,,,
RB-3066693514,2019-11-30 00:35:54,,2019-11-30 00:37:22,700382938.0,1.324712,103.786209,1.307143,103.832508,3,1250,1.2,134692,2.5,3592212756553531392,3592211747236216832,3592212759774756864,3592211746162475008,3592212772659658752,3592211741867507712,289,2,1,1,midnight,1,0 days 00:12:14,0 days 00:11:26,0 days 00:12:14,0 days 00:11:26
RB-3066696138,2019-11-30 00:38:12,2019-11-30 00:48:08,2019-11-30 00:59:34,700670489.0,1.324712,103.786209,1.307143,103.832508,1,1250,1.2,134692,2.5,3592212756553531392,3592211747236216832,3592212759774756864,3592211746162475008,3592212772659658752,3592211741867507712,289,2,1,1,midnight,1,0 days 00:12:14,0 days 00:11:26,0 days 00:12:14,0 days 00:11:26
RB-3066717555,2019-11-30 01:00:25,2019-11-30 01:03:18,2019-11-30 01:05:44,700135434.0,1.307143,103.832508,1.311727,103.831282,1,1200,1.8,134692,2.4,3592211747236216832,3592212181027913728,3592211746162475008,3592212184249139200,3592211741867507712,3592212188544106496,290,1,1,0,midnight,1,0 days 00:02:53,0 days 00:02:26,0 days 00:02:53,0 days 00:02:26
RB-3067786125,2019-11-30 12:09:37,,2019-11-30 12:10:56,700154640.0,1.311727,103.831282,1.309796,103.832335,3,700,1.0,134692,1.4,3592212181027913728,3592212183175397376,3592212184249139200,3592212184249139200,3592212188544106496,3592212188544106496,291,1,0,1,day_nonpeak,1,,,,
RB-3070356757,2019-11-30 23:02:05,2019-11-30 23:16:02,2019-11-30 23:33:13,700679359.0,1.30369,103.876596,1.312858,103.83953,1,1770,1.9,134692,3.0,3592210355666812928,3592212142373208064,3592210354593071104,3592212141299466240,3592210367477972992,3592212154184368128,292,1,1,0,pm_peak,1,0 days 00:13:57,0 days 00:17:11,0 days 00:13:57,0 days 00:17:11
RB-3005773123,2019-11-14 11:33:59,2019-11-14 11:36:35,2019-11-14 11:53:27,700608160.0,1.306972,103.822198,1.285429,103.84363,1,610,1.0,134765,0.9,3592211736498798592,3592211642009518080,3592211737572540416,3592211643083259904,3592211741867507712,3592211638788292608,293,1,1,0,day_nonpeak,0,0 days 00:02:36,0 days 00:16:52,0 days 00:02:36,0 days 00:16:52
RB-3010184739,2019-11-15 13:06:23,2019-11-15 13:11:20,2019-11-15 13:25:06,700259129.0,1.323708,103.851715,1.306972,103.822198,1,700,1.0,134765,1.0,3592212073653731328,3592211736498798592,3592212072579989504,3592211737572540416,3592212085464891392,3592211741867507712,294,1,1,0,day_nonpeak,0,0 days 00:04:57,0 days 00:13:46,0 days 00:04:57,0 days 00:13:46
RB-3032673491,2019-11-21 12:25:37,2019-11-21 12:30:49,2019-11-21 12:39:58,700474582.0,1.30387,103.835798,1.306972,103.822198,1,760,1.2999999523162842,134765,1.1,3592211768711053312,3592211736498798592,3592211771932278784,3592211737572540416,3592211776227246080,3592211741867507712,295,1,1,0,day_nonpeak,0,0 days 00:05:12,0 days 00:09:09,0 days 00:05:12,0 days 00:09:09
RB-2998277278,2019-11-12 13:29:20,2019-11-12 13:35:12,2019-11-12 13:46:20,700672035.0,1.307411,103.820069,1.322236,103.844039,1,610,1.0,134875,0.0,3592212378596409344,3592212105865986048,3592212381817634816,3592212106939727872,3592212394702536704,3592212119824629760,296,1,1,0,day_nonpeak,0,0 days 00:05:52,0 days 00:11:08,0 days 00:05:52,0 days 00:11:08
RB-2999298875,2019-11-12 17:43:37,2019-11-12 17:50:32,2019-11-12 18:00:33,700121784.0,1.307411,103.820069,1.320134,103.852629,1,800,1.2999999523162842,134875,0.0,3592212378596409344,3592212084391149568,3592212381817634816,3592212081169924096,3592212394702536704,3592212085464891392,297,1,1,0,pm_peak,0,0 days 00:06:55,0 days 00:10:01,0 days 00:06:55,0 days 00:10:01
RB-2999993305,2019-11-12 20:04:08,,2019-11-12 20:07:28,700179943.0,1.320134,103.852629,1.308453,103.83455,3,810,1.2000000476837158,134875,0.0,3592212084391149568,3592212159553077248,3592212081169924096,3592212158479335424,3592212085464891392,3592212154184368128,298,1,0,1,pm_peak,0,,,,
RB-3001162787,2019-11-13 08:28:40,,2019-11-13 08:30:30,700198220.0,1.320134,103.852629,1.341889,103.837947,3,1060,1.7000000476837158,134875,0.0,3592212084391149568,3592209245417766912,3592212081169924096,3592209246491508736,3592212085464891392,3592209233606606848,299,2,1,1,am_peak,0,0 days 00:15:23,0 days 00:10:22,0 days 00:15:23,0 days 00:10:22
RB-3001178079,2019-11-13 08:32:17,2019-11-13 08:44:03,2019-11-13 08:54:25,700277880.0,1.321241,103.853183,1.341889,103.837947,1,1250,2.0,134875,0.0,3592212084391149568,3592209245417766912,3592212081169924096,3592209246491508736,3592212085464891392,3592209233606606848,299,2,1,1,am_peak,0,0 days 00:15:23,0 days 00:10:22,0 days 00:15:23,0 days 00:10:22
RB-3002960556,2019-11-13 16:48:26,,2019-11-13 16:48:54,700610135.0,1.307411,103.820069,1.321241,103.853183,3,910,1.2999999523162842,134875,0.0,3592212378596409344,3592212084391149568,3592212381817634816,3592212081169924096,3592212394702536704,3592212085464891392,300,1,0,1,day_nonpeak,0,,,,
RB-3005978865,2019-11-14 12:41:39,2019-11-14 12:48:56,2019-11-14 13:09:14,700477134.0,1.321241,103.853183,1.3535,103.98758,1,1540,1.0,134875,0.0,3592212084391149568,3592250251618025472,3592212081169924096,3592250254839250944,3592212085464891392,3592250259134218240,301,1,1,0,day_nonpeak,0,0 days 00:07:17,0 days 00:20:18,0 days 00:07:17,0 days 00:20:18
RB-3070462076,2019-11-30 23:46:21,2019-11-30 23:59:48,2019-12-01 00:09:31,700267471.0,1.30181,103.87511,1.311613,103.861431,1,1550,1.9,135247,0.0,3592210379289133056,3592212004934254592,3592210380362874880,3592212003860512768,3592210367477972992,3592212016745414656,302,1,1,0,pm_peak,1,0 days 00:13:27,0 days 00:09:43,0 days 00:13:27,0 days 00:09:43
RB-3068501056,2019-11-30 15:16:46,2019-11-30 15:25:50,2019-11-30 15:49:00,700323475.0,1.303535,103.809981,1.278399,103.840872,1,940,1.0,135477,0.0,3592212501002977280,3592211611944747008,3592212502076719104,3592211608723521536,3592212497781751808,3592211604428554240,303,1,1,0,day_nonpeak,1,0 days 00:09:04,0 days 00:23:10,0 days 00:09:04,0 days 00:23:10
RB-2962946636,2019-11-03 08:19:05,2019-11-03 08:21:17,2019-11-03 08:38:02,700312601.0,1.3425581011225869,103.95501986145972,1.3040134,103.8852791,1,1050,1.0,135534,0.0,3592250867945832448,3592210344929394688,3592250864724606976,3592210346003136512,3592250877609508864,3592210333118234624,304,1,1,0,am_peak,1,0 days 00:02:12,0 days 00:16:45,0 days 00:02:12,0 days 00:16:45
RB-3047418512,2019-11-25 10:16:21,2019-11-25 10:22:10,2019-11-25 10:46:31,700314697.0,1.30113844,103.84197336,1.2761554,103.7971411,1,900,1.0,135700,0.0,3592211785890922496,3592214133090549760,3592211789112147968,3592214134164291584,3592211776227246080,3592214147049193472,305,1,1,0,day_nonpeak,0,0 days 00:05:49,0 days 00:24:21,0 days 00:05:49,0 days 00:24:21
RB-3047671460,2019-11-25 11:32:00,2019-11-25 11:39:08,2019-11-25 11:56:38,700411231.0,1.2761554,103.7971411,1.3008856,103.838356,1,890,1.0,135700,0.0,3592214133090549760,3592211764416086016,3592214134164291584,3592211763342344192,3592214147049193472,3592211776227246080,306,1,1,0,day_nonpeak,0,0 days 00:07:08,0 days 00:17:30,0 days 00:07:08,0 days 00:17:30
RB-3048228230,2019-11-25 14:11:04,2019-11-25 14:15:53,2019-11-25 14:43:25,700285719.0,1.30113844,103.84197336,1.3603913,103.98964,1,1700,1.1,135700,0.0,3592211785890922496,3592250223700738048,3592211789112147968,3592250220479512576,3592211776227246080,3592250224774479872,307,1,1,0,day_nonpeak,0,0 days 00:04:49,0 days 00:27:32,0 days 00:04:49,0 days 00:27:32
RB-3062324979,2019-11-29 06:34:26,2019-11-29 06:39:22,2019-11-29 06:57:01,700203324.0,1.291616,103.849409,1.3535,103.98758,1,1530,1.0,135803,0.0,3592211833135562752,3592250251618025472,3592211832061820928,3592250254839250944,3592211844946722816,3592250259134218240,308,1,1,0,am_peak,0,0 days 00:04:56,0 days 00:17:39,0 days 00:04:56,0 days 00:17:39
RB-2954943326,2019-11-01 09:46:18,2019-11-01 09:51:08,2019-11-01 10:01:45,700507020.0,1.3072565955758964,103.83564077317716,1.3098352,103.8554123,1,750,1.100000023841858,135849,0.0,3592211770858536960,3592211998491803648,3592211771932278784,3592211995270578176,3592211776227246080,3592211982385676288,309,1,1,0,am_peak,0,0 days 00:04:50,0 days 00:10:37,0 days 00:04:50,0 days 00:10:37
RB-3043162358,2019-11-23 21:03:02,2019-11-23 21:11:44,2019-11-23 21:22:46,700291985.0,1.303534,103.835686,1.327837,103.849482,1,740,1.100000023841858,136025,0.0,3592211768711053312,3592209361381883904,3592211771932278784,3592209358160658432,3592211776227246080,3592209371045560320,310,1,1,0,pm_peak,1,0 days 00:08:42,0 days 00:11:02,0 days 00:08:42,0 days 00:11:02
RB-2954714715,2019-11-01 08:47:00,2019-11-01 08:52:29,2019-11-01 09:02:05,700191864.0,1.304225,103.840912,1.31517,103.857791,1,870,1.5,136109,0.0,3592211777300987904,3592212032851542016,3592211780522213376,3592212029630316544,3592211776227246080,3592212016745414656,311,1,1,0,am_peak,0,0 days 00:05:29,0 days 00:09:36,0 days 00:05:29,0 days 00:09:36
RB-2957868276,2019-11-01 19:57:44,2019-11-01 20:01:21,2019-11-01 20:05:28,700625961.0,1.29003,103.839163,1.297415,103.838396,1,750,1.0,136109,0.0,3592211820250660864,3592211803070791680,3592211823471886336,3592211806292017152,3592211810586984448,3592211810586984448,312,1,1,0,pm_peak,0,0 days 00:03:37,0 days 00:04:07,0 days 00:03:37,0 days 00:04:07
RB-2958023340,2019-11-01 20:15:40,2019-11-01 20:17:54,2019-11-01 20:25:21,700239533.0,1.297415,103.838396,1.304225,103.840912,1,600,1.0,136109,0.0,3592211803070791680,3592211777300987904,3592211806292017152,3592211780522213376,3592211810586984448,3592211776227246080,313,1,1,0,pm_peak,0,0 days 00:02:14,0 days 00:07:27,0 days 00:02:14,0 days 00:07:27
RB-2959508185,2019-11-02 09:43:42,2019-11-02 09:50:03,2019-11-02 10:00:44,700239533.0,1.304146,103.84101,1.287781,103.847338,1,600,1.0,136109,0.0,3592211777300987904,3592211186742984704,3592211780522213376,3592211187816726528,3592211776227246080,3592211192111693824,314,1,1,0,am_peak,1,0 days 00:06:21,0 days 00:10:41,0 days 00:06:21,0 days 00:10:41
RB-2959901167,2019-11-02 11:47:47,2019-11-02 11:56:04,2019-11-02 12:03:52,700273243.0,1.287781,103.847338,1.304146,103.84101,1,600,1.0,136109,0.0,3592211186742984704,3592211777300987904,3592211187816726528,3592211780522213376,3592211192111693824,3592211776227246080,315,1,1,0,day_nonpeak,1,0 days 00:08:17,0 days 00:07:48,0 days 00:08:17,0 days 00:07:48
RB-2964729556,2019-11-03 18:31:44,2019-11-03 18:42:57,2019-11-03 18:52:39,700280993.0,1.29998,103.859445,1.304146,103.84101,1,710,1.2000000476837158,136109,0.0,3592211904002523136,3592211777300987904,3592211900781297664,3592211780522213376,3592211913666199552,3592211776227246080,316,1,1,0,pm_peak,1,0 days 00:11:13,0 days 00:09:42,0 days 00:11:13,0 days 00:09:42
RB-2966411017,2019-11-04 09:05:43,2019-11-04 09:17:24,2019-11-04 09:34:07,700613268.0,1.304148,103.841015,1.280605,103.820732,1,910,1.2999999523162842,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,317,1,1,0,am_peak,0,0 days 00:11:41,0 days 00:16:43,0 days 00:11:41,0 days 00:16:43
RB-2970351680,2019-11-05 09:27:58,2019-11-05 09:38:01,2019-11-05 10:02:28,700293565.0,1.304134,103.841005,1.280605,103.820732,1,870,1.2000000476837158,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,318,1,1,0,am_peak,0,0 days 00:10:03,0 days 00:24:27,0 days 00:10:03,0 days 00:24:27
RB-2972510512,2019-11-05 18:41:26,2019-11-05 18:52:41,2019-11-05 19:17:38,700124247.0,1.280605,103.820732,1.304134,103.841005,1,950,1.5,136109,0.0,3592214266234535936,3592211777300987904,3592214263013310464,3592211780522213376,3592214250128408576,3592211776227246080,319,1,1,0,pm_peak,0,0 days 00:11:15,0 days 00:24:57,0 days 00:11:15,0 days 00:24:57
RB-2974457561,2019-11-06 09:17:13,2019-11-06 09:23:20,2019-11-06 09:40:46,700206949.0,1.304164,103.840976,1.280605,103.820732,1,750,1.0,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,320,1,1,0,am_peak,0,0 days 00:06:07,0 days 00:17:26,0 days 00:06:07,0 days 00:17:26
